timestamp,owner,collateral,debt,price,collateralRatio,mode,transaction
2022-01-22 10:06:12.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x29d0cab031dd0c4fb1adf98d56a7b0ad2d93ca5f>0x29d0cab031dd0c4fb1adf98d56a7b0ad2d93ca5f🔗</a>",191.2789,413871.50510380557,2371.51903911,1.0960444184632674,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x84eb279293145a9b4db74250b79c63c848f452cb4f30d7636e105ec6a8f98a0e>0x84eb279293145a9b4db74250b79c63c848f452cb4f30d7636e105ec6a8f98a0e🔗</a>"
2022-01-22 10:03:22.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xad8bd38ef99255bda19dae9640b274b166258ed1>0xad8bd38ef99255bda19dae9640b274b166258ed1🔗</a>",464.5148969827021,1.0100820858324184e+06,2388.29329352,1.0983244122081977,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb09050f91a031b3e9db8cf6cdf423a4c90b09af5146ea0ca6eff6751ca69a19d>0xb09050f91a031b3e9db8cf6cdf423a4c90b09af5146ea0ca6eff6751ca69a19d🔗</a>"
2022-01-22 10:03:22.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x5172f2ad556f37a7845b056e43c000b38b5afc15>0x5172f2ad556f37a7845b056e43c000b38b5afc15🔗</a>",7,15275.13443627597,2388.29329352,1.0944619259741069,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb09050f91a031b3e9db8cf6cdf423a4c90b09af5146ea0ca6eff6751ca69a19d>0xb09050f91a031b3e9db8cf6cdf423a4c90b09af5146ea0ca6eff6751ca69a19d🔗</a>"
2022-01-22 10:00:55.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xb0289ffba87581d0143a529d288f9891cd18ab87>0xb0289ffba87581d0143a529d288f9891cd18ab87🔗</a>",25.6,55983.37380045956,2400.8297577400003,1.0978481221444265,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xa7968d56cfca038cad632ff3a606592283ec11e0f176ea56cb90b404423c5ae2>0xa7968d56cfca038cad632ff3a606592283ec11e0f176ea56cb90b404423c5ae2🔗</a>"
2022-01-22 10:00:55.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x98ec5a9996571219925cd82edbea064d81fed182>0x98ec5a9996571219925cd82edbea064d81fed182🔗</a>",1.01,2210.4419622356927,2400.8297577400003,1.0969924099997008,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xa7968d56cfca038cad632ff3a606592283ec11e0f176ea56cb90b404423c5ae2>0xa7968d56cfca038cad632ff3a606592283ec11e0f176ea56cb90b404423c5ae2🔗</a>"
2022-01-22 09:51:10.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xf3a275e32339ca64fc8e1267e543a40fb4fa2aa6>0xf3a275e32339ca64fc8e1267e543a40fb4fa2aa6🔗</a>",4.4437,9747.608585577907,2411.28156698,1.0992451948719446,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920>0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920🔗</a>"
2022-01-22 09:51:10.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x3c2cba6f07a9f989dfa2250b19524a7df99b34ce>0x3c2cba6f07a9f989dfa2250b19524a7df99b34ce🔗</a>",22.4965,49445.12527203821,2411.28156698,1.0970827856763865,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920>0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920🔗</a>"
2022-01-22 09:51:10.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xbd47bb391e4088a5b4d2f945416930e252ae9413>0xbd47bb391e4088a5b4d2f945416930e252ae9413🔗</a>",1,2200,2411.28156698,1.0960370759,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920>0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920🔗</a>"
2022-01-22 09:51:10.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x7afb8af080a38daf904a4498bcd6c5f93fa834d6>0x7afb8af080a38daf904a4498bcd6c5f93fa834d6🔗</a>",1,2200,2411.28156698,1.0960370759,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920>0x410b281042ccc8131dc2d0718414057ff667ed5ca3687768e2fa2bf68c5f7920🔗</a>"
2022-01-22 09:50:44.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x3619157e14408eda5498ccfbeccfe80a8bb315d5>0x3619157e14408eda5498ccfbeccfe80a8bb315d5🔗</a>",100,220471.40708669284,2411.28156698,1.0936935536642383,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592>0x5bb9dfa98e3448a39e65dd149e3da67a87190567ca6d8799461f54c38a1f1592🔗</a>"
